x,y,z,nx,ny,nz,sk
-3.7157064104e-01,9.7095068716e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.8480000353e-03
4.2599646923e-02,-1.8253701871e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.0264000278e-03
3.5974213602e-02,3.1757467087e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.5048000321e-03
-7.2300595013e-02,7.5561320878e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0472000279e-03
1.1473870845e-01,-6.3433778397e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.2448000298e-03
-1.0000000000e+00,8.9267331286e-01,-9.1212009196e-02,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0040000367e-03
5.6401753500e-01,6.1108624572e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.2032000294e-03
4.6871885440e-01,6.6857156090e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.5568000326e-03
-1.0000000000e+00,-1.0109196729e-01,1.1224709531e-01,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.0872000375e-03
-5.8012033009e-03,-1.7785084499e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.3696000309e-03
7.9518600878e-01,5.8014647209e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.8392000260e-03
-7.2213276935e-01,-6.6510194446e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.7128000340e-03
-1.5717114583e-01,7.0390213988e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.5256000323e-03
8.5750806528e-01,-1.0000000000e+00,9.7554808583e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,2.8392000260e-03
4.4169269440e-01,6.7775315766e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.0976000376e-03
5.9686464330e-01,-6.1630349815e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.8256000443e-03
3.4398976891e-01,-9.0498078304e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.7112000432e-03
-3.8688011087e-01,-2.8366392400e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,5.7928000531e-03
3.6939652444e-01,-8.1757681636e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.5984000330e-03
4.0035955129e-02,1.0000000000e+00,-1.0271241723e-01,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.3800000310e-03
8.8175137167e-01,1.0000000000e+00,1.2753458149e-01,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,4.0248000369e-03
-1.0000000000e+00,-1.3692118115e-01,-1.4761649717e-01,-1.0000000000e+00,-0.0000000000e+00,-0.0000000000e+00,3.5776000328e-03
1.0000000000e+00,4.2855861068e-01,-3.9459130080e-02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6712000337e-03
-4.8144648011e-01,-1.4045079758e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.4944000320e-03
5.3253751694e-01,-1.0000000000e+00,-4.7581239441e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,4.3784000401e-03
-5.6485101067e-01,-1.7647947956e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.5152000322e-03
8.3871739045e-01,3.4300078942e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.0560000372e-03
-7.5190956247e-01,-7.0548933087e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.4128000221e-03
-1.0453710804e-02,9.0983985972e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.7440000343e-03
5.4467353397e-01,7.2000749737e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.6624000244e-03
1.9011400181e-01,1.8599427874e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.3384000306e-03
-7.2034666297e-01,8.6008109305e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.9208000360e-03
1.5607980403e-01,-4.3167321721e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0056000276e-03
6.7555660617e-01,-4.3693593609e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.9624000363e-03
-7.4617941030e-01,1.0000000000e+00,-1.8953236340e-02,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.2032000294e-03
6.5669066827e-04,6.2438850292e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.2760000300e-03
-1.2236939551e-01,2.9107488237e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.1928000293e-03
-3.8267737734e-01,4.5464934263e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.3904000311e-03
-6.5018138800e-01,6.0778315494e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.7960000348e-03
-9.6074685504e-01,1.9629829541e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.6088000331e-03
2.1457724847e-01,-1.0000000000e+00,1.4369084170e-01,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,5.1480000472e-03
-2.2781078249e-01,6.6182816703e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.1808000383e-03
-6.6228429877e-01,-6.2474088177e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.9848000274e-03
1.7125312084e-01,1.0047465404e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.3576000400e-03
-1.0000000000e+00,3.9002299866e-01,1.3014440680e-01,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.9816000457e-03
3.5106342431e-01,-6.3272883267e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.9624000363e-03
-1.0000000000e+00,-2.9890657281e-01,1.3967912231e-01,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1808000383e-03
6.9891319488e-02,8.6812772054e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.4408000407e-03
-8.0970679212e-01,-6.4821726968e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.4008000312e-03
-7.6901490441e-01,-5.5458005179e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.3592000308e-03
-2.5596131013e-01,-4.8024747795e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.5656000419e-03
-8.7901752159e-01,8.7428709933e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.7664000254e-03
-1.5239116557e-01,5.7513459135e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.6400000334e-03
4.2742806979e-02,-3.4079439503e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.0040000367e-03
-8.9219604653e-01,-4.9317521214e-02,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.6624000244e-03
-4.1525215534e-01,9.4432034551e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,2.5896000237e-03
8.6013331776e-01,-4.2753255398e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.1912000384e-03
5.7433718765e-01,-6.9693673989e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.1720000291e-03
4.1606157924e-01,9.0169152506e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.3592000308e-03
8.7786016610e-01,-4.9225504265e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.9104000359e-03
2.3086301102e-01,-2.0392385932e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.3072000303e-03
6.6698930144e-01,1.0000000000e+00,-5.2898667725e-02,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.5880000329e-03
-7.3183127146e-01,-6.7655367501e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.4944000320e-03
-6.2435989710e-01,-2.9930914439e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.6088000331e-03
9.0012016626e-01,-9.0644712781e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.1616000290e-03
4.3334709710e-01,-4.3532614038e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.8600000262e-03
1.5174130058e-01,1.0000000000e+00,1.2124042410e-01,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.0472000279e-03
-1.7418222741e-01,5.1322912627e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.6504000335e-03
-5.5714987088e-01,-1.0000000000e+00,-7.4905720121e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,2.5480000234e-03
9.2463690668e-02,-2.4100934920e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.7232000341e-03
3.0382388390e-01,4.1157329467e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.3368000398e-03
-1.1332122535e-01,-1.0000000000e+00,7.5732557432e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,3.8584000354e-03
1.0000000000e+00,4.9627601626e-01,1.4554634117e-01,1.0000000000e+00,0.0000000000e+00,-0.0000000000e+00,3.1408000288e-03
3.0095033832e-01,1.0000000000e+00,1.3774106222e-01,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.7128000340e-03
-3.7409015870e-01,7.0670017849e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0368000278e-03
7.6958987450e-01,-5.6016858819e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.5776000328e-03
-1.0000000000e+00,-6.2371168879e-01,-7.3717706462e-02,-1.0000000000e+00,-0.0000000000e+00,-0.0000000000e+00,3.5672000327e-03
3.1521661303e-01,-7.8382269692e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.9416000361e-03
4.6694870020e-01,5.3043727271e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.2536000390e-03
1.7251337724e-01,6.4261332191e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.1288000379e-03
7.9562520209e-01,5.2561290633e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.3384000306e-03
-3.6658918968e-01,-9.3300880566e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.2864000301e-03
7.8442248428e-01,4.8855872153e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.2224000387e-03
-1.0399224207e-01,-3.0119312025e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.6208000240e-03
9.5573276165e-01,9.0225281724e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0264000278e-03
5.0412765551e-01,-9.4742652233e-02,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.5464000325e-03
8.3651052204e-01,2.7491790864e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.6296000333e-03
2.3008461012e-01,4.5040216524e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.5464000325e-03
-1.0000000000e+00,9.1127590425e-01,-3.7509355936e-02,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3696000309e-03
2.1173230689e-01,-9.8232950665e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.8792000356e-03
-8.7803807733e-02,2.5469414650e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,2.8288000259e-03
7.7493369318e-01,-3.7284884892e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.5032000413e-03
8.0783061808e-01,1.0102683845e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.8688000355e-03
7.0388683057e-01,-5.2002652183e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,2.9120000267e-03
-2.1236088162e-02,-2.3319192575e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.7560000253e-03
2.3039473931e-01,1.6004182607e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.2552000299e-03
-9.2665106296e-01,1.0000000000e+00,1.4357224259e-01,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.6920000339e-03
-7.2692504109e-02,8.6249747107e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.7336000342e-03
-2.9094347273e-02,9.8778870020e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.9312000360e-03
2.0800956324e-01,-2.7209849255e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.8896000357e-03
-7.5302279676e-03,8.4428720670e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.2136000295e-03
-8.5372069130e-02,9.3151631339e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.9936000366e-03
-1.0000000000e+00,3.0874061921e-01,-4.9435490920e-02,-1.0000000000e+00,-0.0000000000e+00,-0.0000000000e+00,3.0056000276e-03
-6.0102591647e-01,-5.5910967300e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.8704000263e-03
-1.6361095133e-01,-8.7466982398e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.9832000365e-03
-7.8868494421e-01,8.9802685839e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.7544000344e-03
9.5170366989e-01,-2.6589070267e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0056000276e-03
-6.9908398851e-02,-7.9577282451e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.8496000261e-03
-9.1564758329e-01,-3.0343569143e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.3056000395e-03
2.6005939868e-01,6.0772671445e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,2.9016000266e-03
-4.8107413482e-01,7.4752384470e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.0352000370e-03
-8.1031150111e-01,9.2046457185e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.4320000315e-03
9.3075736249e-01,9.0613963210e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.3472000399e-03
-1.7462544154e-01,-6.3429555947e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.7024000340e-03
9.0229534880e-01,-1.0000000000e+00,-1.4089604269e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,3.8376000352e-03
6.8133556989e-01,-4.5915375392e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.8376000352e-03
-6.1914883802e-01,1.0000000000e+00,-4.5211914370e-02,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,4.4512000408e-03
3.2764827879e-01,-4.0218588755e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.7976000257e-03
-6.8875363878e-02,1.7493599864e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.7544000344e-03
5.7265183264e-01,-8.7349166221e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.3576000400e-03
1.0000000000e+00,-3.9783115331e-01,-5.6377222675e-02,1.0000000000e+00,0.0000000000e+00,-0.0000000000e+00,3.5360000324e-03
3.4709707491e-02,4.3415390753e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,2.7352000251e-03
-7.8798294492e-01,-4.5168648188e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.3384000306e-03
-3.4441627772e-01,1.0000000000e+00,-9.2554660040e-02,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.1928000293e-03
8.7114532243e-01,6.2511636245e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.1600000381e-03
1.8070030502e-01,-8.7622515381e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.4216000314e-03
-8.3287234340e-02,1.0000000000e+00,9.6120398730e-02,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.2968000302e-03
8.4555161781e-01,-3.6543983960e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.1616000290e-03
7.8012875883e-03,-2.9623105428e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.8080000257e-03
-2.8745406154e-01,-3.7943658426e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.5344000416e-03
3.0014925711e-01,1.0128563149e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.6608000336e-03
-2.9666048221e-01,1.0000000000e+00,-8.9871431495e-02,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.4528000317e-03
-1.0000000000e+00,4.7454933761e-02,1.0204127333e-01,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9328000269e-03
1.1181892516e-02,-1.0000000000e+00,1.3153006525e-01,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,3.9624000363e-03
5.8090576002e-01,1.0000000000e+00,-1.0202512877e-01,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,4.0560000372e-03
-1.7887159992e-01,-4.9768781233e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.9016000266e-03
2.2242315765e-01,-5.8220475440e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.9640000272e-03
3.8800396976e-01,9.3788565153e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.6088000331e-03
8.0767450491e-01,8.1163045670e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.1928000293e-03
4.2065991822e-01,-1.0000000000e+00,8.3914885777e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,3.9936000366e-03
1.0000000000e+00,-7.2390963455e-01,1.4922047839e-01,1.0000000000e+00,0.0000000000e+00,-0.0000000000e+00,4.3472000399e-03
6.6787372520e-01,-1.5723635361e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.6088000331e-03
-8.4262701025e-01,1.0000000000e+00,2.1102979080e-02,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.1408000288e-03
6.1751916273e-03,6.6341495487e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,2.7352000251e-03
1.9451187425e-01,4.6280165019e-02,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.9520000362e-03
-7.1155143877e-01,4.5397730198e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.6624000244e-03
-4.7781097089e-01,9.3951740419e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,2.9640000272e-03
4.6753023333e-01,2.0616449253e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.8688000355e-03
1.0000000000e+00,-4.9673342514e-01,-1.1103951970e-01,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.6312000241e-03
1.0000000000e+00,-9.5640762153e-01,-9.5374328700e-02,1.0000000000e+00,0.0000000000e+00,-0.0000000000e+00,2.5688000236e-03
-5.3554498900e-01,3.3943121228e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.4840000319e-03
5.9511896203e-01,-4.3479525216e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.2120000386e-03
-4.7053201090e-01,-9.3243942866e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.3592000308e-03
7.5669460001e-01,-4.6813159798e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.4840000319e-03
6.9599394895e-01,6.7870225748e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.6296000333e-03
1.1670182516e-01,-8.7688344124e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0888000283e-03
-6.6445770408e-01,-5.7444074742e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.0248000369e-03
8.4729138187e-02,1.0000000000e+00,1.3224928492e-02,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,2.1112000194e-03
1.0455731369e-01,1.0000000000e+00,1.1329191405e-01,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,2.9744000273e-03
5.6932602487e-01,9.9737073592e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,5.5120000505e-03
-1.0000000000e+00,-2.7577471331e-01,2.5086860421e-02,-1.0000000000e+00,-0.0000000000e+00,-0.0000000000e+00,2.4128000221e-03
-1.4885959288e-01,1.0000000000e+00,1.0689556121e-01,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.9208000360e-03
2.4907508009e-01,-8.6521321435e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.7144000249e-03
9.4740574189e-01,-6.3572735840e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,4.1184000378e-03
-9.6394994146e-01,3.5638907294e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.4960000229e-03
2.0950193472e-01,-1.0000000000e+00,-9.6384703422e-02,0.0000000000e+00,-1.0000000000e+00,0.0000000000e+00,2.9016000266e-03
-1.0000000000e+00,5.4765666113e-01,1.3256981346e-01,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6296000333e-03
5.2343246945e-01,4.6281540751e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.1288000379e-03
-4.1469070078e-01,-2.1153126626e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.4216000314e-03
-1.0000000000e+00,6.9123760983e-01,-2.8537246368e-02,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0888000283e-03
-9.2416962089e-01,7.9582652919e-02,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.9416000361e-03
-1.0000000000e+00,2.5607747374e-02,-1.2698892073e-01,-1.0000000000e+00,-0.0000000000e+00,-0.0000000000e+00,2.6416000242e-03
-9.6742653930e-02,6.8275829525e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.5880000329e-03
9.3986684401e-01,4.5068369571e-02,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.6000000238e-03
-5.1638174776e-01,1.0864973507e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.7352000251e-03
-5.4177616012e-01,9.8016564053e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.5136000414e-03
-8.3702241778e-01,4.2529357828e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.2640000391e-03
3.0473591390e-01,2.2860657662e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.9640000272e-03
9.7837193507e-01,-2.1140081432e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0160000277e-03
-7.9521366932e-01,-1.5245557487e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.0888000283e-03
-2.0514791756e-01,5.4133617662e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.9624000363e-03
-6.6625648781e-01,-7.4720934508e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,3.0264000278e-03
-9.3660813290e-01,-7.7452230944e-02,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.4528000317e-03
-1.0000000000e+00,6.0045198575e-01,-1.3432050521e-01,-1.0000000000e+00,-0.0000000000e+00,-0.0000000000e+00,3.7544000344e-03
-4.1298578041e-01,-6.4870602584e-01,1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,3.2448000298e-03
-1.0000000000e+00,1.7371740407e-01,5.0634744185e-02,-1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3072000303e-03
-2.0752348080e-02,-5.4053251784e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.7040000248e-03
4.0759551635e-01,1.0000000000e+00,6.1654368067e-02,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.6608000336e-03
-8.6303403443e-01,6.9460652341e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,4.3472000399e-03
-3.6609648595e-01,1.4163156154e-01,-1.5000000596e-01,0.0000000000e+00,0.0000000000e+00,-1.0000000000e+00,2.9640000272e-03
6.6360506774e-01,-9.6526283473e-02,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.4840000319e-03
-2.7719338745e-01,7.3525738295e-01,1.5000000596e-01,0.0000000000e+00,-0.0000000000e+00,1.0000000000e+00,3.8376000352e-03
-7.0619879351e-01,1.0000000000e+00,-6.7062548297e-02,0.0000000000e+00,1.0000000000e+00,-0.0000000000e+00,3.0264000278e-03
